year,month,day,hour,hourSin,hourCos,upper,lower,PVout,price,imbalance
2022,8,20,19.5,0,0,0,0,0,0,0
2022,8,20,20,0,0,0,0,0,0,0
2022,8,20,20.5,0,0,0,0,0,0,0
2022,8,20,21,0,0,0,0,0,0,0
2022,8,20,21.5,0,0,0,0,0,0,0
2022,8,20,22,0,0,0,0,0,0,0
2022,8,20,22.5,0,0,0,0,0,0,0
2022,8,20,23,0,0,0,0,0,0,0
2022,8,20,23.5,0,0,0,0,0,0,0
2022,8,21,0,0,0,0,0,0,0,0
2022,8,21,0.5,0,0,0,0,0,0,0
2022,8,21,1,0,0,0,0,0,0,0
2022,8,21,1.5,0,0,0,0,0,0,0
2022,8,21,2,0,0,0,0,0,0,0
2022,8,21,2.5,0,0,0,0,0,0,0
2022,8,21,3,0,0,0,0,0,0,0
2022,8,21,3.5,0,0,0,0,0,0,0
2022,8,21,4,0,0,0,0,0,0,0
2022,8,21,4.5,0,0,0,0,0,0,0
2022,8,21,5,0,0,0,0,0,0,0
2022,8,21,5.5,0,0,0,0,0,0,0
2022,8,21,6,0,0,0,0,0,0,0
2022,8,21,6.5,0,0,0,0,0,0,0
2022,8,21,7,0,0,0,0,0,0,0
2022,8,21,7.5,0,0,0,0,0,0,0
2022,8,21,8,0,0,0,0,0,0,0
2022,8,21,8.5,0,0,0,0,0,0,0
2022,8,21,9,0,0,0,0,0,0,0
2022,8,21,9.5,0,0,0,0,0,0,0
2022,8,21,10,0,0,0,0,0,0,0
2022,8,21,10.5,0,0,0,0,0,0,0
2022,8,21,11,0,0,0,0,0,0,0
2022,8,21,11.5,0,0,0,0,0,0,0
2022,8,21,12,0,0,0,0,0,0,0
2022,8,21,12.5,0,0,0,0,0,0,0
2022,8,21,13,0,0,0,0,0,0,0
2022,8,21,13.5,0,0,0,0,0,0,0
2022,8,21,14,0,0,0,0,0,0,0
2022,8,21,14.5,0,0,0,0,0,0,0
2022,8,21,15,0,0,0,0,0,0,0
2022,8,21,15.5,0,0,0,0,0,0,0
2022,8,21,16,0,0,0,0,0,0,0
2022,8,21,16.5,0,0,0,0,0,0,0
2022,8,21,17,0,0,0,0,0,0,0
2022,8,21,17.5,0,0,0,0,0,0,0
2022,8,21,18,0,0,0,0,0,0,0
2022,8,21,18.5,0,0,0,0,0,0,0
2022,8,21,19,0,0,0,0,0,0,0
2022,8,21,19.5,0,0,0,0,0,0,0
2022,8,21,20,0,0,0,0,0,0,0
2022,8,21,20.5,0,0,0,0,0,0,0
2022,8,21,21,0,0,0,0,0,0,0
2022,8,21,21.5,0,0,0,0,0,0,0
2022,8,21,22,0,0,0,0,0,0,0
2022,8,21,22.5,0,0,0,0,0,0,0
2022,8,21,23,0,0,0,0,0,0,0
2022,8,21,23.5,0,0,0,0,0,0,0
2022,8,22,0,0,0,0,0,0,0,0
2022,8,22,0.5,0,0,0,0,0,0,0
2022,8,22,1,0,0,0,0,0,0,0
2022,8,22,1.5,0,0,0,0,0,0,0
2022,8,22,2,0,0,0,0,0,0,0
2022,8,22,2.5,0,0,0,0,0,0,0
2022,8,22,3,0,0,0,0,0,0,0
2022,8,22,3.5,0,0,0,0,0,0,0
2022,8,22,4,0,0,0,0,0,0,0
2022,8,22,4.5,0,0,0,0,0,0,0
2022,8,22,5,0,0,0,0,0,0,0
2022,8,22,5.5,0,0,0,0,0,0,0
2022,8,22,6,0,0,0,0,0,0,0
2022,8,22,6.5,0,0,0,0,0,0,0
2022,8,22,7,0,0,0,0,0,0,0
2022,8,22,7.5,0,0,0,0,0,0,0
2022,8,22,8,0,0,0,0,0,0,0
2022,8,22,8.5,0,0,0,0,0,0,0
2022,8,22,9,0,0,0,0,0,0,0
2022,8,22,9.5,0,0,0,0,0,0,0
2022,8,22,10,0,0,0,0,0,0,0
2022,8,22,10.5,0,0,0,0,0,0,0
2022,8,22,11,0,0,0,0,0,0,0
2022,8,22,11.5,0,0,0,0,0,0,0
2022,8,22,12,0,0,0,0,0,0,0
2022,8,22,12.5,0,0,0,0,0,0,0
2022,8,22,13,0,0,0,0,0,0,0
2022,8,22,13.5,0,0,0,0,0,0,0
2022,8,22,14,0,0,0,0,0,0,0
2022,8,22,14.5,0,0,0,0,0,0,0
2022,8,22,15,0,0,0,0,0,0,0
2022,8,22,15.5,0,0,0,0,0,0,0
2022,8,22,16,0,0,0,0,0,0,0
2022,8,22,16.5,0,0,0,0,0,0,0
2022,8,22,17,0,0,0,0,0,0,0
2022,8,22,17.5,0,0,0,0,0,0,0
2022,8,22,18,0,0,0,0,0,0,0
2022,8,22,18.5,0,0,0,0,0,0,0
2022,8,22,19,0,0,0,0,0,0,0
2022,8,22,19.5,0,0,0,0,0,0,0
2022,8,22,20,0,0,0,0,0,0,0
2022,8,22,20.5,0,0,0,0,0,0,0
2022,8,22,21,0,0,0,0,0,0,0
2022,8,22,21.5,0,0,0,0,0,0,0
2022,8,22,22,0,0,0,0,0,0,0
2022,8,22,22.5,0,0,0,0,0,0,0
2022,8,22,23,0,0,0,0,0,0,0
2022,8,22,23.5,0,0,0,0,0,0,0
2022,8,23,0,0,0,0,0,0,0,0
2022,8,23,0.5,0,0,0,0,0,0,0
2022,8,23,1,0,0,0,0,0,0,0
2022,8,23,1.5,0,0,0,0,0,0,0
2022,8,23,2,0,0,0,0,0,0,0
2022,8,23,2.5,0,0,0,0,0,0,0
2022,8,23,3,0,0,0,0,0,0,0
2022,8,23,3.5,0,0,0,0,0,0,0
2022,8,23,4,0,0,0,0,0,0,0
2022,8,23,4.5,0,0,0,0,0,0,0
2022,8,23,5,0,0,0,0,0,0,0
2022,8,23,5.5,0,0,0,0,0,0,0
2022,8,23,6,0,0,0,0,0,0,0
2022,8,23,6.5,0,0,0,0,0,0,0
2022,8,23,7,0,0,0,0,0,0,0
2022,8,23,7.5,0,0,0,0,0,0,0
2022,8,23,8,0,0,0,0,0,0,0
2022,8,23,8.5,0,0,0,0,0,0,0
2022,8,23,9,0,0,0,0,0,0,0
2022,8,23,9.5,0,0,0,0,0,0,0
2022,8,23,10,0,0,0,0,0,0,0
2022,8,23,10.5,0,0,0,0,0,0,0
2022,8,23,11,0,0,0,0,0,0,0
2022,8,23,11.5,0,0,0,0,0,0,0
2022,8,23,12,0,0,0,0,0,0,0
2022,8,23,12.5,0,0,0,0,0,0,0
2022,8,23,13,0,0,0,0,0,0,0
2022,8,23,13.5,0,0,0,0,0,0,0
2022,8,23,14,0,0,0,0,0,0,0
2022,8,23,14.5,0,0,0,0,0,0,0
2022,8,23,15,0,0,0,0,0,0,0
2022,8,23,15.5,0,0,0,0,0,0,0
2022,8,23,16,0,0,0,0,0,0,0
2022,8,23,16.5,0,0,0,0,0,0,0
2022,8,23,17,0,0,0,0,0,0,0
2022,8,23,17.5,0,0,0,0,0,0,0
2022,8,23,18,0,0,0,0,0,0,0
2022,8,23,18.5,0,0,0,0,0,0,0
2022,8,23,19,0,0,0,0,0,0,0
2022,8,23,19.5,0,0,0,0,0,0,0
2022,8,23,20,0,0,0,0,0,0,0
2022,8,23,20.5,0,0,0,0,0,0,0
2022,8,23,21,0,0,0,0,0,0,0
2022,8,23,21.5,0,0,0,0,0,0,0
2022,8,23,22,0,0,0,0,0,0,0
2022,8,23,22.5,0,0,0,0,0,0,0
2022,8,23,23,0,0,0,0,0,0,0
2022,8,23,23.5,0,0,0,0,0,0,0
2022,8,24,0,0,0,0,0,0,0,0
2022,8,24,0.5,0,0,0,0,0,0,0
2022,8,24,1,0,0,0,0,0,0,0
2022,8,24,1.5,0,0,0,0,0,0,0
2022,8,24,2,0,0,0,0,0,0,0
2022,8,24,2.5,0,0,0,0,0,0,0
2022,8,24,3,0,0,0,0,0,0,0
2022,8,24,3.5,0,0,0,0,0,0,0
2022,8,24,4,0,0,0,0,0,0,0
2022,8,24,4.5,0,0,0,0,0,0,0
2022,8,24,5,0,0,0,0,0,0,0
2022,8,24,5.5,0,0,0,0,0,0,0
2022,8,24,6,0,0,0,0,0,0,0
2022,8,24,6.5,0,0,0,0,0,0,0
2022,8,24,7,0,0,0,0,0,0,0
2022,8,24,7.5,0,0,0,0,0,0,0
2022,8,24,8,0,0,0,0,0,0,0
2022,8,24,8.5,0,0,0,0,0,0,0
2022,8,24,9,0,0,0,0,0,0,0
2022,8,24,9.5,0,0,0,0,0,0,0
2022,8,24,10,0,0,0,0,0,0,0
2022,8,24,10.5,0,0,0,0,0,0,0
2022,8,24,11,0,0,0,0,0,0,0
2022,8,24,11.5,0,0,0,0,0,0,0
2022,8,24,12,0,0,0,0,0,0,0
2022,8,24,12.5,0,0,0,0,0,0,0
2022,8,24,13,0,0,0,0,0,0,0
2022,8,24,13.5,0,0,0,0,0,0,0
2022,8,24,14,0,0,0,0,0,0,0
2022,8,24,14.5,0,0,0,0,0,0,0
2022,8,24,15,0,0,0,0,0,0,0
2022,8,24,15.5,0,0,0,0,0,0,0
2022,8,24,16,0,0,0,0,0,0,0
2022,8,24,16.5,0,0,0,0,0,0,0
2022,8,24,17,0,0,0,0,0,0,0
2022,8,24,17.5,0,0,0,0,0,0,0
2022,8,24,18,0,0,0,0,0,0,0
2022,8,24,18.5,0,0,0,0,0,0,0
2022,8,24,19,0,0,0,0,0,0,0
2022,8,24,19.5,0,0,0,0,0,0,0
2022,8,24,20,0,0,0,0,0,0,0
2022,8,24,20.5,0,0,0,0,0,0,0
2022,8,24,21,0,0,0,0,0,0,0
2022,8,24,21.5,0,0,0,0,0,0,0
2022,8,24,22,0,0,0,0,0,0,0
2022,8,24,22.5,0,0,0,0,0,0,0
2022,8,24,23,0,0,0,0,0,0,0
2022,8,24,23.5,0,0,0,0,0,0,0
2022,8,25,0,0,0,0,0,0,0,0
2022,8,25,0.5,0,0,0,0,0,0,0
2022,8,25,1,0,0,0,0,0,0,0
2022,8,25,1.5,0,0,0,0,0,0,0
2022,8,25,2,0,0,0,0,0,0,0
2022,8,25,2.5,0,0,0,0,0,0,0
2022,8,25,3,0,0,0,0,0,0,0
2022,8,25,3.5,0,0,0,0,0,0,0
2022,8,25,4,0,0,0,0,0,0,0
2022,8,25,4.5,0,0,0,0,0,0,0
2022,8,25,5,0,0,0,0,0,0,0
2022,8,25,5.5,0,0,0,0,0,0,0
2022,8,25,6,0,0,0,0,0,0,0
2022,8,25,6.5,0,0,0,0,0,0,0
2022,8,25,7,0,0,0,0,0,0,0
2022,8,25,7.5,0,0,0,0,0,0,0
2022,8,25,8,0,0,0,0,0,0,0
2022,8,25,8.5,0,0,0,0,0,0,0
2022,8,25,9,0,0,0,0,0,0,0
2022,8,25,9.5,0,0,0,0,0,0,0
2022,8,25,10,0,0,0,0,0,0,0
2022,8,25,10.5,0,0,0,0,0,0,0
2022,8,25,11,0,0,0,0,0,0,0
2022,8,25,11.5,0,0,0,0,0,0,0
2022,8,25,12,0,0,0,0,0,0,0
2022,8,25,12.5,0,0,0,0,0,0,0
2022,8,25,13,0,0,0,0,0,0,0
2022,8,25,13.5,0,0,0,0,0,0,0
2022,8,25,14,0,0,0,0,0,0,0
2022,8,25,14.5,0,0,0,0,0,0,0
2022,8,25,15,0,0,0,0,0,0,0
2022,8,25,15.5,0,0,0,0,0,0,0
2022,8,25,16,0,0,0,0,0,0,0
2022,8,25,16.5,0,0,0,0,0,0,0
2022,8,25,17,0,0,0,0,0,0,0
2022,8,25,17.5,0,0,0,0,0,0,0
2022,8,25,18,0,0,0,0,0,0,0
2022,8,25,18.5,0,0,0,0,0,0,0
2022,8,25,19,0,0,0,0,0,0,0
2022,8,25,19.5,0,0,0,0,0,0,0
2022,8,25,20,0,0,0,0,0,0,0
2022,8,25,20.5,0,0,0,0,0,0,0
2022,8,25,21,0,0,0,0,0,0,0
2022,8,25,21.5,0,0,0,0,0,0,0
2022,8,25,22,0,0,0,0,0,0,0
2022,8,25,22.5,0,0,0,0,0,0,0
2022,8,25,23,0,0,0,0,0,0,0
2022,8,25,23.5,0,0,0,0,0,0,0
2022,8,26,0,0,0,0,0,0,0,0
2022,8,26,0.5,0,0,0,0,0,0,0
2022,8,26,1,0,0,0,0,0,0,0
2022,8,26,1.5,0,0,0,0,0,0,0
2022,8,26,2,0,0,0,0,0,0,0
2022,8,26,2.5,0,0,0,0,0,0,0
2022,8,26,3,0,0,0,0,0,0,0
2022,8,26,3.5,0,0,0,0,0,0,0
2022,8,26,4,0,0,0,0,0,0,0
2022,8,26,4.5,0,0,0,0,0,0,0
2022,8,26,5,0,0,0,0,0,0,0
2022,8,26,5.5,0,0,0,0,0,0,0
2022,8,26,6,0,0,0,0,0,0,0
2022,8,26,6.5,0,0,0,0,0,0,0
2022,8,26,7,0,0,0,0,0,0,0
2022,8,26,7.5,0,0,0,0,0,0,0
2022,8,26,8,0,0,0,0,0,0,0
2022,8,26,8.5,0,0,0,0,0,0,0
2022,8,26,9,0,0,0,0,0,0,0
2022,8,26,9.5,0,0,0,0,0,0,0
2022,8,26,10,0,0,0,0,0,0,0
2022,8,26,10.5,0,0,0,0,0,0,0
2022,8,26,11,0,0,0,0,0,0,0
2022,8,26,11.5,0,0,0,0,0,0,0
2022,8,26,12,0,0,0,0,0,0,0
2022,8,26,12.5,0,0,0,0,0,0,0
2022,8,26,13,0,0,0,0,0,0,0
2022,8,26,13.5,0,0,0,0,0,0,0
2022,8,26,14,0,0,0,0,0,0,0
2022,8,26,14.5,0,0,0,0,0,0,0
2022,8,26,15,0,0,0,0,0,0,0
2022,8,26,15.5,0,0,0,0,0,0,0
2022,8,26,16,0,0,0,0,0,0,0
2022,8,26,16.5,0,0,0,0,0,0,0
2022,8,26,17,0,0,0,0,0,0,0
2022,8,26,17.5,0,0,0,0,0,0,0
2022,8,26,18,0,0,0,0,0,0,0
2022,8,26,18.5,0,0,0,0,0,0,0
2022,8,26,19,0,0,0,0,0,0,0
2022,8,26,19.5,0,0,0,0,0,0,0
2022,8,26,20,0,0,0,0,0,0,0
2022,8,26,20.5,0,0,0,0,0,0,0
2022,8,26,21,0,0,0,0,0,0,0
2022,8,26,21.5,0,0,0,0,0,0,0
2022,8,26,22,0,0,0,0,0,0,0
2022,8,26,22.5,0,0,0,0,0,0,0
2022,8,26,23,0,0,0,0,0,0,0
2022,8,26,23.5,0,0,0,0,0,0,0
2022,8,27,0,0,0,0,0,0,0,0
2022,8,27,0.5,0,0,0,0,0,0,0
2022,8,27,1,0,0,0,0,0,0,0
2022,8,27,1.5,0,0,0,0,0,0,0
2022,8,27,2,0,0,0,0,0,0,0
2022,8,27,2.5,0,0,0,0,0,0,0
2022,8,27,3,0,0,0,0,0,0,0
2022,8,27,3.5,0,0,0,0,0,0,0
2022,8,27,4,0,0,0,0,0,0,0
2022,8,27,4.5,0,0,0,0,0,0,0
2022,8,27,5,0,0,0,0,0,0,0
2022,8,27,5.5,0,0,0,0,0,0,0
2022,8,27,6,0,0,0,0,0,0,0
2022,8,27,6.5,0,0,0,0,0,0,0
2022,8,27,7,0,0,0,0,0,0,0
2022,8,27,7.5,0,0,0,0,0,0,0
2022,8,27,8,0,0,0,0,0,0,0
2022,8,27,8.5,0,0,0,0,0,0,0
2022,8,27,9,0,0,0,0,0,0,0
2022,8,27,9.5,0,0,0,0,0,0,0
2022,8,27,10,0,0,0,0,0,0,0
2022,8,27,10.5,0,0,0,0,0,0,0
2022,8,27,11,0,0,0,0,0,0,0
2022,8,27,11.5,0,0,0,0,0,0,0
2022,8,27,12,0,0,0,0,0,0,0
2022,8,27,12.5,0,0,0,0,0,0,0
2022,8,27,13,0,0,0,0,0,0,0
2022,8,27,13.5,0,0,0,0,0,0,0
2022,8,27,14,0,0,0,0,0,0,0
2022,8,27,14.5,0,0,0,0,0,0,0
2022,8,27,15,0,0,0,0,0,0,0
2022,8,27,15.5,0,0,0,0,0,0,0
2022,8,27,16,0,0,0,0,0,0,0
2022,8,27,16.5,0,0,0,0,0,0,0
2022,8,27,17,0,0,0,0,0,0,0
2022,8,27,17.5,0,0,0,0,0,0,0
2022,8,27,18,0,0,0,0,0,0,0
2022,8,27,18.5,0,0,0,0,0,0,0
2022,8,27,19,0,0,0,0,0,0,0
2022,8,27,19.5,0,0,0,0,0,0,0
2022,8,27,20,0,0,0,0,0,0,0
2022,8,27,20.5,0,0,0,0,0,0,0
2022,8,27,21,0,0,0,0,0,0,0
2022,8,27,21.5,0,0,0,0,0,0,0
2022,8,27,22,0,0,0,0,0,0,0
2022,8,27,22.5,0,0,0,0,0,0,0
2022,8,27,23,0,0,0,0,0,0,0
2022,8,27,23.5,0,0,0,0,0,0,0
2022,8,28,0,0,0,0,0,0,0,0
2022,8,28,0.5,0,0,0,0,0,0,0
2022,8,28,1,0,0,0,0,0,0,0
2022,8,28,1.5,0,0,0,0,0,0,0
2022,8,28,2,0,0,0,0,0,0,0
2022,8,28,2.5,0,0,0,0,0,0,0
2022,8,28,3,0,0,0,0,0,0,0
2022,8,28,3.5,0,0,0,0,0,0,0
2022,8,28,4,0,0,0,0,0,0,0
2022,8,28,4.5,0,0,0,0,0,0,0
2022,8,28,5,0,0,0,0,0,0,0
2022,8,28,5.5,0,0,0,0,0,0,0
2022,8,28,6,0,0,0,0,0,0,0
2022,8,28,6.5,0,0,0,0,0,0,0
2022,8,28,7,0,0,0,0,0,0,0
2022,8,28,7.5,0,0,0,0,0,0,0
2022,8,28,8,0,0,0,0,0,0,0
2022,8,28,8.5,0,0,0,0,0,0,0
2022,8,28,9,0,0,0,0,0,0,0
2022,8,28,9.5,0,0,0,0,0,0,0
2022,8,28,10,0,0,0,0,0,0,0
2022,8,28,10.5,0,0,0,0,0,0,0
2022,8,28,11,0,0,0,0,0,0,0
2022,8,28,11.5,0,0,0,0,0,0,0
2022,8,28,12,0,0,0,0,0,0,0
2022,8,28,12.5,0,0,0,0,0,0,0
2022,8,28,13,0,0,0,0,0,0,0
2022,8,28,13.5,0,0,0,0,0,0,0
2022,8,28,14,0,0,0,0,0,0,0
2022,8,28,14.5,0,0,0,0,0,0,0
2022,8,28,15,0,0,0,0,0,0,0
2022,8,28,15.5,0,0,0,0,0,0,0
2022,8,28,16,0,0,0,0,0,0,0
2022,8,28,16.5,0,0,0,0,0,0,0
2022,8,28,17,0,0,0,0,0,0,0
2022,8,28,17.5,0,0,0,0,0,0,0
2022,8,28,18,0,0,0,0,0,0,0
2022,8,28,18.5,0,0,0,0,0,0,0
2022,8,28,19,0,0,0,0,0,0,0
2022,8,28,19.5,0,0,0,0,0,0,0
2022,8,28,20,0,0,0,0,0,0,0
2022,8,28,20.5,0,0,0,0,0,0,0
2022,8,28,21,0,0,0,0,0,0,0
2022,8,28,21.5,0,0,0,0,0,0,0
2022,8,28,22,0,0,0,0,0,0,0
2022,8,28,22.5,0,0,0,0,0,0,0
2022,8,28,23,0,0,0,0,0,0,0
2022,8,28,23.5,0,0,0,0,0,0,0
2022,8,29,0,0,0,0,0,0,0,0
2022,8,29,0.5,0,0,0,0,0,0,0
2022,8,29,1,0,0,0,0,0,0,0
2022,8,29,1.5,0,0,0,0,0,0,0
2022,8,29,2,0,0,0,0,0,0,0
2022,8,29,2.5,0,0,0,0,0,0,0
2022,8,29,3,0,0,0,0,0,0,0
2022,8,29,3.5,0,0,0,0,0,0,0
2022,8,29,4,0,0,0,0,0,0,0
2022,8,29,4.5,0,0,0,0,0,0,0
2022,8,29,5,0,0,0,0,0,0,0
2022,8,29,5.5,0,0,0,0,0,0,0
2022,8,29,6,0,0,0,0,0,0,0
2022,8,29,6.5,0,0,0,0,0,0,0
2022,8,29,7,0,0,0,0,0,0,0
2022,8,29,7.5,0,0,0,0,0,0,0
2022,8,29,8,0,0,0,0,0,0,0
2022,8,29,8.5,0,0,0,0,0,0,0
2022,8,29,9,0,0,0,0,0,0,0
2022,8,29,9.5,0,0,0,0,0,0,0
2022,8,29,10,0,0,0,0,0,0,0
2022,8,29,10.5,0,0,0,0,0,0,0
2022,8,29,11,0,0,0,0,0,0,0
2022,8,29,11.5,0,0,0,0,0,0,0
2022,8,29,12,0,0,0,0,0,0,0
2022,8,29,12.5,0,0,0,0,0,0,0
2022,8,29,13,0,0,0,0,0,0,0
2022,8,29,13.5,0,0,0,0,0,0,0
2022,8,29,14,0,0,0,0,0,0,0
2022,8,29,14.5,0,0,0,0,0,0,0
2022,8,29,15,0,0,0,0,0,0,0
2022,8,29,15.5,0,0,0,0,0,0,0
2022,8,29,16,0,0,0,0,0,0,0
2022,8,29,16.5,0,0,0,0,0,0,0
2022,8,29,17,0,0,0,0,0,0,0
2022,8,29,17.5,0,0,0,0,0,0,0
2022,8,29,18,0,0,0,0,0,0,0
2022,8,29,18.5,0,0,0,0,0,0,0
2022,8,29,19,0,0,0,0,0,0,0
2022,8,29,19.5,0,0,0,0,0,0,0
2022,8,29,20,0,0,0,0,0,0,0
2022,8,29,20.5,0,0,0,0,0,0,0
2022,8,29,21,0,0,0,0,0,0,0
2022,8,29,21.5,0,0,0,0,0,0,0
2022,8,29,22,0,0,0,0,0,0,0
2022,8,29,22.5,0,0,0,0,0,0,0
2022,8,29,23,0,0,0,0,0,0,0
2022,8,29,23.5,0,0,0,0,0,0,0
2022,8,30,0,0,0,0,0,0,0,0
2022,8,30,0.5,0,0,0,0,0,0,0
2022,8,30,1,0,0,0,0,0,0,0
2022,8,30,1.5,0,0,0,0,0,0,0
2022,8,30,2,0,0,0,0,0,0,0
2022,8,30,2.5,0,0,0,0,0,0,0
2022,8,30,3,0,0,0,0,0,0,0
2022,8,30,3.5,0,0,0,0,0,0,0
2022,8,30,4,0,0,0,0,0,0,0
2022,8,30,4.5,0,0,0,0,0,0,0
2022,8,30,5,0,0,0,0,0,0,0
2022,8,30,5.5,0,0,0,0,0,0,0
2022,8,30,6,0,0,0,0,0,0,0
2022,8,30,6.5,0,0,0,0,0,0,0
2022,8,30,7,0,0,0,0,0,0,0
2022,8,30,7.5,0,0,0,0,0,0,0
2022,8,30,8,0,0,0,0,0,0,0
2022,8,30,8.5,0,0,0,0,0,0,0
2022,8,30,9,0,0,0,0,0,0,0
2022,8,30,9.5,0,0,0,0,0,0,0
2022,8,30,10,0,0,0,0,0,0,0
2022,8,30,10.5,0,0,0,0,0,0,0
2022,8,30,11,0,0,0,0,0,0,0
2022,8,30,11.5,0,0,0,0,0,0,0
2022,8,30,12,0,0,0,0,0,0,0
2022,8,30,12.5,0,0,0,0,0,0,0
2022,8,30,13,0,0,0,0,0,0,0
2022,8,30,13.5,0,0,0,0,0,0,0
2022,8,30,14,0,0,0,0,0,0,0
2022,8,30,14.5,0,0,0,0,0,0,0
2022,8,30,15,0,0,0,0,0,0,0
2022,8,30,15.5,0,0,0,0,0,0,0
2022,8,30,16,0,0,0,0,0,0,0
2022,8,30,16.5,0,0,0,0,0,0,0
2022,8,30,17,0,0,0,0,0,0,0
2022,8,30,17.5,0,0,0,0,0,0,0
2022,8,30,18,0,0,0,0,0,0,0
2022,8,30,18.5,0,0,0,0,0,0,0
2022,8,30,19,0,0,0,0,0,0,0
2022,8,30,19.5,0,0,0,0,0,0,0
2022,8,30,20,0,0,0,0,0,0,0
2022,8,30,20.5,0,0,0,0,0,0,0
2022,8,30,21,0,0,0,0,0,0,0
2022,8,30,21.5,0,0,0,0,0,0,0
2022,8,30,22,0,0,0,0,0,0,0
2022,8,30,22.5,0,0,0,0,0,0,0
2022,8,30,23,0,0,0,0,0,0,0
2022,8,30,23.5,0,0,0,0,0,0,0
2022,8,31,0,0,0,0,0,0,0,0
2022,8,31,0.5,0,0,0,0,0,0,0
2022,8,31,1,0,0,0,0,0,0,0
2022,8,31,1.5,0,0,0,0,0,0,0
2022,8,31,2,0,0,0,0,0,0,0
2022,8,31,2.5,0,0,0,0,0,0,0
2022,8,31,3,0,0,0,0,0,0,0
2022,8,31,3.5,0,0,0,0,0,0,0
2022,8,31,4,0,0,0,0,0,0,0
2022,8,31,4.5,0,0,0,0,0,0,0
2022,8,31,5,0,0,0,0,0,0,0
2022,8,31,5.5,0,0,0,0,0,0,0
2022,8,31,6,0,0,0,0,0,0,0
2022,8,31,6.5,0,0,0,0,0,0,0
2022,8,31,7,0,0,0,0,0,0,0
2022,8,31,7.5,0,0,0,0,0,0,0
2022,8,31,8,0,0,0,0,0,0,0
2022,8,31,8.5,0,0,0,0,0,0,0
2022,8,31,9,0,0,0,0,0,0,0
2022,8,31,9.5,0,0,0,0,0,0,0
2022,8,31,10,0,0,0,0,0,0,0
2022,8,31,10.5,0,0,0,0,0,0,0
2022,8,31,11,0,0,0,0,0,0,0
2022,8,31,11.5,0,0,0,0,0,0,0
2022,8,31,12,0,0,0,0,0,0,0
2022,8,31,12.5,0,0,0,0,0,0,0
2022,8,31,13,0,0,0,0,0,0,0
2022,8,31,13.5,0,0,0,0,0,0,0
2022,8,31,14,0,0,0,0,0,0,0
2022,8,31,14.5,0,0,0,0,0,0,0
2022,8,31,15,0,0,0,0,0,0,0
2022,8,31,15.5,0,0,0,0,0,0,0
2022,8,31,16,0,0,0,0,0,0,0
2022,8,31,16.5,0,0,0,0,0,0,0
2022,8,31,17,0,0,0,0,0,0,0
2022,8,31,17.5,0,0,0,0,0,0,0
2022,8,31,18,0,0,0,0,0,0,0
2022,8,31,18.5,0,0,0,0,0,0,0
2022,8,31,19,0,0,0,0,0,0,0
2022,8,31,19.5,0,0,0,0,0,0,0
2022,8,31,20,0,0,0,0,0,0,0
2022,8,31,20.5,0,0,0,0,0,0,0
2022,8,31,21,0,0,0,0,0,0,0
2022,8,31,21.5,0,0,0,0,0,0,0
2022,8,31,22,0,0,0,0,0,0,0
2022,8,31,22.5,0,0,0,0,0,0,0
2022,8,31,23,0,0,0,0,0,0,0
2022,8,31,23.5,0,0,0,0,0,0,0
2022,9,1,0,0,0,0,0,0,0,0
2022,9,1,0.5,0,0,0,0,0,0,0
2022,9,1,1,0,0,0,0,0,0,0
2022,9,1,1.5,0,0,0,0,0,0,0
2022,9,1,2,0,0,0,0,0,0,0
2022,9,1,2.5,0,0,0,0,0,0,0
2022,9,1,3,0,0,0,0,0,0,0
2022,9,1,3.5,0,0,0,0,0,0,0
2022,9,1,4,0,0,0,0,0,0,0
2022,9,1,4.5,0,0,0,0,0,0,0
2022,9,1,5,0,0,0,0,0,0,0
2022,9,1,5.5,0,0,0,0,0,0,0
2022,9,1,6,0,0,0,0,0,0,0
2022,9,1,6.5,0,0,0,0,0,0,0
2022,9,1,7,0,0,0,0,0,0,0
2022,9,1,7.5,0,0,0,0,0,0,0
2022,9,1,8,0,0,0,0,0,0,0
2022,9,1,8.5,0,0,0,0,0,0,0
2022,9,1,9,0,0,0,0,0,0,0
2022,9,1,9.5,0,0,0,0,0,0,0
2022,9,1,10,0,0,0,0,0,0,0
2022,9,1,10.5,0,0,0,0,0,0,0
2022,9,1,11,0,0,0,0,0,0,0
2022,9,1,11.5,0,0,0,0,0,0,0
2022,9,1,12,0,0,0,0,0,0,0
2022,9,1,12.5,0,0,0,0,0,0,0
2022,9,1,13,0,0,0,0,0,0,0
2022,9,1,13.5,0,0,0,0,0,0,0
2022,9,1,14,0,0,0,0,0,0,0
2022,9,1,14.5,0,0,0,0,0,0,0
2022,9,1,15,0,0,0,0,0,0,0
2022,9,1,15.5,0,0,0,0,0,0,0
2022,9,1,16,0,0,0,0,0,0,0
2022,9,1,16.5,0,0,0,0,0,0,0
2022,9,1,17,0,0,0,0,0,0,0
2022,9,1,17.5,0,0,0,0,0,0,0
2022,9,1,18,0,0,0,0,0,0,0
2022,9,1,18.5,0,0,0,0,0,0,0
2022,9,1,19,0,0,0,0,0,0,0
2022,9,1,19.5,0,0,0,0,0,0,0
2022,9,1,20,0,0,0,0,0,0,0
2022,9,1,20.5,0,0,0,0,0,0,0
2022,9,1,21,0,0,0,0,0,0,0
2022,9,1,21.5,0,0,0,0,0,0,0
