year,month,day,hour,hourSin,hourCos,upper,lower,PVout,price,imbalance,PVout_true,price_true,imbalance_true
2023,1,6,2,0.5,0.933012702,0,0,0,20.350267,22.152163,0,18.82,22.24
2023,1,6,2.5,0.608761429,0.89667667,0,0,0,20.675138,22.26625,0,18.77,22.24
2023,1,6,3,0.707106781,0.853553391,0,0,0,21.092726,22.399046,0,20,22.66
2023,1,6,3.5,0.79335334,0.804380715,0,0,0,21.411554,22.434101,0,20.81,23.07
2023,1,6,4,0.866025404,0.75,1.8308485,0,0.9154242,19.069084,18.344267,0,21.29,23.33
2023,1,6,4.5,0.923879533,0.691341716,1.8151479,0,0.90757394,19.249205,18.623274,0,21.29,23.66
2023,1,6,5,0.965925826,0.629409523,1.7981195,0,0.8990598,19.208914,19.05709,0,21.24,23.53
2023,1,6,5.5,0.991444861,0.565263096,1.8386643,0,0.91933215,19.123507,19.508333,0,21.29,25.61
2023,1,6,6,1,0.5,1.8760142,0,0.9380071,19.553875,20.324411,0,21.24,28.53
2023,1,6,6.5,0.991444861,0.434736904,1.8799356,0,0.9399678,20.12079,21.323044,0,19.98,29.26
2023,1,6,7,0.965925826,0.370590477,1.877115,0,0.9385575,20.73546,22.3549,0,22.3,29.88
2023,1,6,7.5,0.923879533,0.308658284,1.8909467,0,0.9454734,20.55776,22.517456,0.06564817,23.7,27.83
2023,1,6,8,0.866025404,0.25,1.8987284,0,0.9493642,20.49893,22.739037,0.11920352,24.56,29.45
2023,1,6,8.5,0.79335334,0.195619285,1.8687639,0,0.93438196,20.850626,23.004564,0.305242296,24.9,26.16
2023,1,6,9,0.707106781,0.146446609,1.8043444,0,0.9021722,21.348711,22.96691,0.471987091,24.96,25.14
2023,1,6,9.5,0.608761429,0.10332333,1.7624393,0,0.8812196,21.90057,23.121185,0.585558481,23.56,25.26
2023,1,6,10,0.5,0.066987298,1.708791,0,0.8543955,21.412588,22.65094,0.735299092,21.95,25.96
2023,1,6,10.5,0.382683432,0.038060234,1.6490601,0,0.82453007,20.90518,22.192097,0.876381731,23.26,24.53
2023,1,6,11,0.258819045,0.017037087,1.5909752,0,0.7954876,20.366774,21.706833,0.777324426,21.31,22.37
2023,1,6,11.5,0.130526192,0.004277569,1.5225155,0,0.76125777,19.955763,21.253582,0.992170384,21.24,21.62
2023,1,6,12,1.22E-16,0,1.4636388,0,0.7318194,19.483953,20.598377,1.058887637,18,20.51
2023,1,6,12.5,-0.130526192,0.004277569,1.4780867,0,0.73904335,19.302673,20.439192,0.931106839,16.5,20.23
2023,1,6,13,-0.258819045,0.017037087,1.4962623,0,0.74813116,18.942535,20.029663,1.079184934,16.34,21.12
2023,1,6,13.5,-0.382683432,0.038060234,1.5707886,0,0.7853943,18.800749,19.904179,0.941883067,21.29,22
2023,1,6,14,-0.5,0.066987298,1.647598,0,0.823799,18.51846,19.564493,0.817060544,21.86,22.54
2023,1,6,14.5,-0.608761429,0.10332333,1.7606726,0,0.8803363,18.032413,19.135265,0.679813335,21.86,22.65
2023,1,6,15,-0.707106781,0.146446609,1.8784163,0,0.93920815,17.594437,18.815027,0.491907404,23.26,24.15
2023,1,6,15.5,-0.79335334,0.195619285,2.0149536,0,1.0074768,17.389208,18.768394,0.396570418,23.01,24.67
2023,1,6,16,-0.866025404,0.25,2.0245228,0,1.0122614,18.081446,19.421116,0.258225728,23.01,25.59
2023,1,6,16.5,-0.923879533,0.308658284,1.9958295,0,0.99791473,19.286976,19.953854,0.156991079,24.7,28.23
2023,1,6,17,-0.965925826,0.370590477,1.938667,0,0.9693335,19.936197,20.157713,0.026812672,26,27.3
2023,1,6,17.5,-0.991444861,0.434736904,1.9193321,0,0.9596661,19.385498,19.200342,0.014894482,26,25.77
2023,1,6,18,-1,0.5,1.9012232,0,0.9506116,18.9028,18.353731,0,26.34,24.84
2023,1,6,18.5,-0.991444861,0.565263096,1.8500321,0,0.92501605,18.354559,17.46169,0,26,25.77
2023,1,6,19,-0.965925826,0.629409523,1.7985337,0,0.89926684,18.236116,17.04398,0,25.99,25.14
2023,1,6,19.5,-0.923879533,0.691341716,1.7911704,0,0.8955852,18.166794,16.781738,0,25.67,26.33
2023,1,6,20,-0.866025404,0.75,0,0,0,21.123888,21.568743,0,25.05,26.02
2023,1,6,20.5,-0.79335334,0.804380715,0,0,0,20.627813,21.323326,0,24.54,23.85
2023,1,6,21,-0.707106781,0.853553391,0,0,0,20.260601,21.231747,0,23,23.53
2023,1,6,21.5,-0.608761429,0.89667667,0,0,0,19.877548,21.101938,0,23.58,23.38
2023,1,6,22,-0.5,0.933012702,0,0,0,19.531805,20.944672,0,23.05,22.95
2023,1,6,22.5,-0.382683432,0.961939766,0,0,0,19.202774,20.820127,0,22.05,22.97
2023,1,6,23,-0.258819045,0.982962913,0,0,0,18.997383,20.763731,0,21.74,22.36
2023,1,6,23.5,-0.130526192,0.995722431,0,0,0,18.890902,20.717812,0,18,22.59
2023,1,7,0,0,1,0,0,0,18.79772,20.549597,0,17.63,22.73
2023,1,7,0.5,0.130526192,0.995722431,0,0,0,18.823545,20.535694,0,22.5,22.53
2023,1,7,1,0.258819045,0.982962913,0,0,0,18.914816,20.53649,0,21.09,22.79
2023,1,7,1.5,0.382683432,0.961939766,0,0,0,19.137398,20.721264,0,20,22.2
2023,1,7,2,0.5,0.933012702,0,0,0,19.544176,20.965263,0,21,21.82
2023,1,7,2.5,0.608761429,0.89667667,0,0,0,20.028997,21.348463,0,21.09,21.94
2023,1,7,3,0.707106781,0.853553391,0,0,0,20.561026,21.70378,0,21.09,22.13
2023,1,7,3.5,0.79335334,0.804380715,0,0,0,21.161358,22.076714,0,21.09,22.32
2023,1,7,4,0.866025404,0.75,1.5548017,0,0.77740085,18.834146,17.976192,0,20.21,22.09
2023,1,7,4.5,0.923879533,0.691341716,1.5933424,0,0.7966712,19.113691,18.38595,0,21.09,22.32
2023,1,7,5,0.965925826,0.629409523,1.6235294,0,0.8117647,19.303497,18.955872,0,21.09,22.4
2023,1,7,5.5,0.991444861,0.565263096,1.6402822,0,0.8201411,19.320538,19.518879,0,20.21,22.32
2023,1,7,6,1,0.5,1.6570138,0,0.8285069,19.829496,20.47566,0,19.73,22.1
2023,1,7,6.5,0.991444861,0.434736904,1.6191252,0,0.8095626,20.44525,21.444073,0,20,22.97
2023,1,7,7,0.965925826,0.370590477,1.5750515,0,0.7875258,21.09775,22.431477,0,19.81,23.35
2023,1,7,7.5,0.923879533,0.308658284,1.6596231,0,0.8298116,20.65356,22.440437,0.018705762,22.3,23.89
2023,1,7,8,0.866025404,0.25,1.7300801,0,0.86504006,21.0893,23.092596,0.041548675,23.01,23.89
2023,1,7,8.5,0.79335334,0.195619285,1.7747004,0,0.8873502,20.755625,22.821808,0.082895943,22.74,23.03
2023,1,7,9,0.707106781,0.146446609,1.7728677,0,0.88643384,20.874224,22.376183,0.126668126,22.3,22.33
2023,1,7,9.5,0.608761429,0.10332333,1.726732,0,0.863366,20.699942,21.776464,0.246678962,22.78,22.37
2023,1,7,10,0.5,0.066987298,1.6573716,0,0.8286858,19.791788,20.707186,0.379430449,21.61,21.39
2023,1,7,10.5,0.382683432,0.038060234,1.6149474,0,0.8074737,19.279741,20.159971,0.49002198,21.09,20.87
2023,1,7,11,0.258819045,0.017037087,1.5741975,0,0.78709877,18.464796,19.334763,0.627773598,19.97,20.55
2023,1,7,11.5,0.130526192,0.004277569,1.6251371,0,0.81256855,18.125456,19.052492,0.854088308,21.3,18.36
2023,1,7,12,1.22E-16,0,1.672432,0,0.836216,17.533548,18.440731,0.979506095,19.83,8.54
2023,1,7,12.5,-0.130526192,0.004277569,1.7919233,0,0.89596164,18.137796,19.566826,0.948947304,18.35,8.07
2023,1,7,13,-0.258819045,0.017037087,1.9116824,0,0.9558412,18.584518,20.551258,1.030061162,18,8.07
2023,1,7,13.5,-0.382683432,0.038060234,1.9014801,0,0.95074004,18.272226,19.983044,1.033013256,19.81,11.89
2023,1,7,14,-0.5,0.066987298,1.9124779,0,0.9562389,17.785618,19.189024,0.899818705,19.81,11.71
2023,1,7,14.5,-0.608761429,0.10332333,2.0267096,0,1.0133548,18.456127,20.090458,0.663897538,20.45,19.14
2023,1,7,15,-0.707106781,0.146446609,2.122831,0,1.0614156,18.825968,20.699938,0.477171724,21.35,20.32
2023,1,7,15.5,-0.79335334,0.195619285,2.2005494,0,1.1002747,18.740107,20.735321,0.371395505,19.73,21.92
2023,1,7,16,-0.866025404,0.25,2.1899333,0,1.0949667,19.379147,21.036486,0.301826871,19.73,23.64
2023,1,7,16.5,-0.923879533,0.308658284,1.9784791,0,0.9892396,20.180246,20.8532,0.159550969,21.07,20.52
2023,1,7,17,-0.965925826,0.370590477,1.6616974,0,0.8308487,20.51681,20.445894,0.040511211,22.3,25.61
2023,1,7,17.5,-0.991444861,0.434736904,1.6800425,0,0.84002125,19.738209,19.276913,0.01880355,23.58,28.17
2023,1,7,18,-1,0.5,1.6805484,0,0.8402742,19.052809,18.271772,0,24.26,29.48
2023,1,7,18.5,-0.991444861,0.565263096,1.6544507,0,0.8272253,18.446272,17.352793,0,24.15,30.4
2023,1,7,19,-0.965925826,0.629409523,1.6283715,0,0.81418574,18.21491,17.064632,0,24.15,29.43
2023,1,7,19.5,-0.923879533,0.691341716,1.6363318,0,0.8181659,18.235273,17.00432,0,23.24,29.34
2023,1,7,20,-0.866025404,0.75,0,0,0,21.242178,21.714066,0,22.74,29.26
2023,1,7,20.5,-0.79335334,0.804380715,0,0,0,20.761448,21.544598,0,23.01,25.74
2023,1,7,21,-0.707106781,0.853553391,0,0,0,20.37826,21.423265,0,23.5,25.69
2023,1,7,21.5,-0.608761429,0.89667667,0,0,0,20.013605,21.323412,0,22.93,24.13
2023,1,7,22,-0.5,0.933012702,0,0,0,19.698584,21.22232,0,22.3,23.51
2023,1,7,22.5,-0.382683432,0.961939766,0,0,0,19.443726,21.164253,0,22.26,23.37
2023,1,7,23,-0.258819045,0.982962913,0,0,0,19.304117,21.186153,0,21.3,23.21
2023,1,7,23.5,-0.130526192,0.995722431,0,0,0,19.23701,21.22293,0,20,23.33
2023,1,8,0,0,1,0,0,0,19.372566,21.45301,0,19.81,23.13
2023,1,8,0.5,0.130526192,0.995722431,0,0,0,19.50379,21.595516,0,23.14,22.44
2023,1,8,1,0.258819045,0.982962913,0,0,0,19.738428,21.796621,0,21.61,22.12
2023,1,8,1.5,0.382683432,0.961939766,0,0,0,20.056665,22.04287,0,21.35,22.16
2023,1,8,2,0.5,0.933012702,0,0,0,20.432352,22.251251,0,20,23.04
2023,1,8,2.5,0.608761429,0.89667667,0,0,0,20.819345,22.440334,0,20,23.23
2023,1,8,3,0.707106781,0.853553391,0,0,0,21.168158,22.50811,0,21.09,22.81
2023,1,8,3.5,0.79335334,0.804380715,0,0,0,21.45846,22.504871,0,21.09,23.6
2023,1,8,4,0.866025404,0.75,1.5860059,0,0.79300296,19.190552,18.557974,0,21.09,30.4
2023,1,8,4.5,0.923879533,0.691341716,1.5981858,0,0.7990929,19.4323,18.869629,0,20,24.84
2023,1,8,5,0.965925826,0.629409523,1.5899329,0,0.79496646,19.443129,19.24106,0,20,22.68
2023,1,8,5.5,0.991444861,0.565263096,1.5792817,0,0.78964084,19.407694,19.57285,0,19.83,22.61
2023,1,8,6,1,0.5,1.5596185,0,0.77980924,19.81953,20.294048,0,19.73,22.88
2023,1,8,6.5,0.991444861,0.434736904,1.5576859,0,0.7788429,20.37566,21.227325,0,21.09,24.06
2023,1,8,7,0.965925826,0.370590477,1.545994,0,0.772997,20.963182,22.169464,0,20,28.74
2023,1,8,7.5,0.923879533,0.308658284,1.6003922,0,0.8001961,20.480495,22.044798,0.062286526,21.09,26.87
2023,1,8,8,0.866025404,0.25,1.633642,0,0.816821,21.270498,22.814741,0.147222124,21.3,24.45
2023,1,8,8.5,0.79335334,0.195619285,1.6154269,0,0.80771345,21.050625,22.525953,0.275590611,19.83,23.15
2023,1,8,9,0.707106781,0.146446609,1.5574288,0,0.7787144,21.204721,22.131254,0.427604588,17.74,22.18
2023,1,8,9.5,0.608761429,0.10332333,1.4829935,0,0.74149674,20.729807,21.461222,0.59631075,20,20.63
2023,1,8,10,0.5,0.066987298,1.412194,0,0.706097,19.719658,20.498896,0.698366233,15.89,10.1
2023,1,8,10.5,0.382683432,0.038060234,1.3205254,0,0.6602627,19.312958,20.141525,0.867530718,12,8.94
2023,1,8,11,0.258819045,0.017037087,1.2435822,0,0.6217911,18.733177,19.535906,1.049985151,7.62,13.38
2023,1,8,11.5,0.130526192,0.004277569,1.2203612,0,0.6101806,18.35666,19.192532,1.006987364,5,0
2023,1,8,12,1.22E-16,0,1.1973178,0,0.5986589,17.839266,18.591072,1.02413311,5,0
2023,1,8,12.5,-0.130526192,0.004277569,1.2067118,0,0.6033559,17.534744,18.271616,1.038671382,4.65,0
2023,1,8,13,-0.258819045,0.017037087,1.2258797,0,0.61293983,17.038431,17.639748,1.003914875,4.65,0
2023,1,8,13.5,-0.382683432,0.038060234,1.2679068,0,0.6339534,16.91707,17.534874,0.905465142,0.42,0
2023,1,8,14,-0.5,0.066987298,1.3268749,0,0.6634374,16.399244,17.01835,0.890200311,1,0
2023,1,8,14.5,-0.608761429,0.10332333,1.4582784,0,0.7291392,16.00453,16.775099,0.690108091,2,0
2023,1,8,15,-0.707106781,0.146446609,1.60455,0,0.802275,15.7184305,16.744318,0.602709457,12.1,11.49
2023,1,8,15.5,-0.79335334,0.195619285,1.7391325,0,0.86956626,16.02639,17.326393,0.511501762,17.5,18.45
2023,1,8,16,-0.866025404,0.25,1.777695,0,0.8888475,16.709265,18.18397,0.28001031,20.42,19.42
2023,1,8,16.5,-0.923879533,0.308658284,1.6755669,0,0.83778346,18.839417,19.352379,0.172546721,20,13.46
2023,1,8,17,-0.965925826,0.370590477,1.5751547,0,0.78757733,20.319395,20.187551,0.044448327,21.72,22.12
2023,1,8,17.5,-0.991444861,0.434736904,1.621663,0,0.8108315,19.679903,19.169546,0.023520456,22.8,21.68
2023,1,8,18,-1,0.5,1.667018,0,0.833509,19.084593,18.241465,0,24.03,21.94
2023,1,8,18.5,-0.991444861,0.565263096,1.6255797,0,0.81278986,18.467398,17.362572,0,23.01,22.43
2023,1,8,19,-0.965925826,0.629409523,1.5737519,0,0.78687596,18.335812,17.235912,0,22.66,22.74
2023,1,8,19.5,-0.923879533,0.691341716,1.6735493,0,0.83677465,18.21219,16.92834,0,22.51,22.39
2023,1,8,20,-0.866025404,0.75,0,0,0,21.124874,21.569927,0,22.3,22.27
2023,1,8,20.5,-0.79335334,0.804380715,0,0,0,20.666235,21.388178,0,21.89,22.26
2023,1,8,21,-0.707106781,0.853553391,0,0,0,20.338446,21.358456,0,21.61,22.09
2023,1,8,21.5,-0.608761429,0.89667667,0,0,0,19.994251,21.291903,0,22.3,21.96
2023,1,8,22,-0.5,0.933012702,0,0,0,19.699766,21.224293,0,21.58,22.16
2023,1,8,22.5,-0.382683432,0.961939766,0,0,0,19.273417,20.926952,0,21.89,22.32
2023,1,8,23,-0.258819045,0.982962913,0,0,0,18.966818,20.702309,0,21.09,21.91
2023,1,8,23.5,-0.130526192,0.995722431,0,0,0,18.898901,20.738316,0,21.39,21.93
2023,1,9,0,0,1,0,0,0,18.823568,20.613344,0,17.67,21.74
2023,1,9,0.5,0.130526192,0.995722431,0,0,0,18.890388,20.716496,0,21.24,22.03
2023,1,9,1,0.258819045,0.982962913,0,0,0,19.094664,20.898584,0,19.54,20.81
2023,1,9,1.5,0.382683432,0.961939766,0,0,0,19.434965,21.152237,0,18,21.15
2023,1,9,2,0.5,0.933012702,0,0,0,19.854918,21.482584,0,18.02,20.91
2023,1,9,2.5,0.608761429,0.89667667,0,0,0,20.36051,21.859936,0,19.54,21.47
2023,1,9,3,0.707106781,0.853553391,0,0,0,20.94687,22.206856,0,21.09,21.66
2023,1,9,3.5,0.79335334,0.804380715,0,0,0,21.382944,22.390396,0,20,21.7
2023,1,9,4,0.866025404,0.75,1.5454206,0,0.7727103,19.192411,18.555082,0,20,21.91
2023,1,9,4.5,0.923879533,0.691341716,1.532164,0,0.766082,19.421324,18.869568,0,21.5,22.3
2023,1,9,5,0.965925826,0.629409523,1.5189075,0,0.7594538,19.500204,19.237175,0,21.5,23.09
2023,1,9,5.5,0.991444861,0.565263096,1.5458717,0,0.77293587,19.441862,19.577785,0,20,23.11
2023,1,9,6,1,0.5,1.576451,0,0.7882255,19.823154,20.329107,0,18.39,25.16
2023,1,9,6.5,0.991444861,0.434736904,1.6176074,0,0.8088037,20.274492,21.16523,0,19.79,22.24
2023,1,9,7,0.965925826,0.370590477,1.6563652,0,0.8281826,20.73409,21.998856,0,22.3,23.43
2023,1,9,7.5,0.923879533,0.308658284,1.6894298,0,0.8447149,20.398676,21.975613,0.070118393,24.03,23.8
2023,1,9,8,0.866025404,0.25,1.6921146,0,0.8460573,20.915953,22.511936,0.147566683,25.43,22.84
2023,1,9,8.5,0.79335334,0.195619285,1.63434,0,0.81717,20.900297,22.327202,0.291073433,24.99,21.69
2023,1,9,9,0.707106781,0.146446609,1.50633,0,0.753165,21.240725,22.0308,0.444154696,23.36,21.08
2023,1,9,9.5,0.608761429,0.10332333,1.4575148,0,0.7287574,20.682707,21.408783,0.561517531,21.89,20.38
2023,1,9,10,0.5,0.066987298,1.4285096,0,0.7142548,19.69811,20.468746,0.800047637,20.46,16.46
2023,1,9,10.5,0.382683432,0.038060234,1.4435927,0,0.72179633,18.829786,19.685532,0.811061563,19.73,15.23
2023,1,9,11,0.258819045,0.017037087,1.440464,0,0.720232,17.878134,18.687744,0.878704287,16.84,9.02
2023,1,9,11.5,0.130526192,0.004277569,1.4520452,0,0.7260226,17.236105,18.03024,0.974165822,14,0
2023,1,9,12,1.22E-16,0,1.4662588,0,0.7331294,16.381834,17.036839,1.025722588,12,0
2023,1,9,12.5,-0.130526192,0.004277569,1.5439239,0,0.7719619,15.737065,16.411423,1.005862103,8,0
2023,1,9,13,-0.258819045,0.017037087,1.6151111,0,0.80755556,14.809649,15.449476,0.986406795,5,15.34
2023,1,9,13.5,-0.382683432,0.038060234,1.7307484,0,0.8653742,14.312472,14.995903,0.973484079,11.73,0
2023,1,9,14,-0.5,0.066987298,1.834969,0,0.9174845,13.62797,14.334095,0.817933313,15.63,0
2023,1,9,14.5,-0.608761429,0.10332333,1.9118577,0,0.95592886,13.978218,14.921169,0.746752804,16.78,19.57
2023,1,9,15,-0.707106781,0.146446609,1.9559686,0,0.9779843,14.2497,15.369751,0.581675946,18.38,27.24
2023,1,9,15.5,-0.79335334,0.195619285,2.0035334,0,1.0017667,14.933413,16.351147,0.425164612,19.83,25.19
2023,1,9,16,-0.866025404,0.25,2.0676515,0,1.0338258,16.337225,17.903511,0.308872081,21.61,25.14
2023,1,9,16.5,-0.923879533,0.308658284,2.143487,0,1.0717435,17.910013,18.924425,0.176376238,21.09,24.84
2023,1,9,17,-0.965925826,0.370590477,2.1773624,0,1.0886812,19.754635,19.943352,0.049529228,22.78,25.42
2023,1,9,17.5,-0.991444861,0.434736904,2.2043471,0,1.1021736,19.3504,19.022982,0.02456316,24.15,29.33
2023,1,9,18,-1,0.5,2.2313318,0,1.1156659,18.859825,18.258018,0,24.15,26.02
2023,1,9,18.5,-0.991444861,0.565263096,2.2334695,0,1.1167347,18.431135,17.1722,0,24.26,23.76
2023,1,9,19,-0.965925826,0.629409523,2.2344909,0,1.1172454,18.379128,16.518192,0,24.82,25.6
2023,1,9,19.5,-0.923879533,0.691341716,2.0919328,0,1.0459664,18.225855,16.217224,0,24.82,23.47
2023,1,9,20,-0.866025404,0.75,0,0,0,21.802315,21.98422,0,24.09,23.28
2023,1,9,20.5,-0.79335334,0.804380715,0,0,0,21.153416,21.398113,0,24.03,29.33
2023,1,9,21,-0.707106781,0.853553391,0,0,0,20.545332,20.906883,0,23.04,23.38
2023,1,9,21.5,-0.608761429,0.89667667,0,0,0,19.713306,20.312725,0,22.5,22.84
2023,1,9,22,-0.5,0.933012702,0,0,0,19.193722,20.022022,0,21.4,22.59
2023,1,9,22.5,-0.382683432,0.961939766,0,0,0,18.9846,20.013323,0,21.66,22.28
2023,1,9,23,-0.258819045,0.982962913,0,0,0,18.849737,20.054697,0,20.82,21.9
2023,1,9,23.5,-0.130526192,0.995722431,0,0,0,18.77075,20.123055,0,20.93,21.92
2023,1,10,0,0,1,0,0,0,18.758875,20.303263,0,18.39,21.24
2023,1,10,0.5,0.130526192,0.995722431,0,0,0,18.790823,20.339197,0,20.73,21.84
2023,1,10,1,0.258819045,0.982962913,0,0,0,18.880358,20.384434,0,19.84,20.92
2023,1,10,1.5,0.382683432,0.961939766,0,0,0,19.03974,20.432407,0,20,21.53
2023,1,10,2,0.5,0.933012702,0,0,0,19.326498,20.624228,0,20,21.54
2023,1,10,2.5,0.608761429,0.89667667,0,0,0,19.724695,20.85313,0,20,21.35
2023,1,10,3,0.707106781,0.853553391,0,0,0,20.1401,21.035599,0,20,21.15
2023,1,10,3.5,0.79335334,0.804380715,0,0,0,20.538301,21.172258,0,20,21.57
2023,1,10,4,0.866025404,0.75,0.92172384,0,0.46086192,18.395182,17.183998,0,20,21.63
2023,1,10,4.5,0.923879533,0.691341716,0.92120504,0,0.46060252,18.436401,17.400928,0,20,22.07
2023,1,10,5,0.965925826,0.629409523,0.9206865,0,0.46034324,18.715506,17.648678,0,19.81,22.08
2023,1,10,5.5,0.991444861,0.565263096,0.83144367,0,0.41572183,19.101545,17.982542,0,20,23.08
2023,1,10,6,1,0.5,0.7422416,0,0.3711208,19.661932,18.447912,0,19.73,22.6
2023,1,10,6.5,0.991444861,0.434736904,0.74237907,0,0.37118953,20.034887,19.29163,0,20,29.11
2023,1,10,7,0.965925826,0.370590477,0.74251676,0,0.37125838,21.119106,20.532219,0,21.5,30.4
2023,1,10,7.5,0.923879533,0.308658284,0.7729635,0,0.38648176,22.405153,21.720207,0.077003016,24.03,25.54
2023,1,10,8,0.866025404,0.25,0.80032,0,0.40016,22.849298,22.609802,0.164537427,24.93,25.88
2023,1,10,8.5,0.79335334,0.195619285,0.829744,0,0.414872,22.31352,22.44162,0.327140672,24.15,23.51
2023,1,10,9,0.707106781,0.146446609,0.820323,0,0.4101615,21.375858,22.162952,0.442867568,21.89,22.77
2023,1,10,9.5,0.608761429,0.10332333,0.75760746,0,0.37880373,20.87936,21.834667,0.600125548,23.19,22.76
2023,1,10,10,0.5,0.066987298,0.7510016,0,0.3755008,20.367176,21.250994,0.820795472,21.44,22.31
2023,1,10,10.5,0.382683432,0.038060234,0.7000071,0,0.35000354,20.142649,21.060453,0.898984533,18.32,24.5
2023,1,10,11,0.258819045,0.017037087,0.6469945,0,0.32349724,19.874361,20.699171,0.940890546,17.35,28
2023,1,10,11.5,0.130526192,0.004277569,0.6014129,0,0.30070645,19.839834,20.706942,1.059765732,17.26,44.84
2023,1,10,12,1.22E-16,0,0.55595946,0,0.27797973,19.755497,20.527927,1.067184135,20.13,59.67
2023,1,10,12.5,-0.130526192,0.004277569,0.5558729,0,0.27793646,19.752344,20.487629,1.056320052,16.73,59.67
2023,1,10,13,-0.258819045,0.017037087,0.5557513,0,0.27787566,19.699583,20.2608,1.004730247,13,40.05
2023,1,10,13.5,-0.382683432,0.038060234,0.57932425,0,0.28966212,19.802126,20.333376,0.940891548,17.59,59.67
2023,1,10,14,-0.5,0.066987298,0.60295236,0,0.30147618,19.85833,20.231998,0.825438933,17.84,54.25
2023,1,10,14.5,-0.608761429,0.10332333,0.64184356,0,0.32092178,20.058876,20.395842,0.746404082,13,34.68
2023,1,10,15,-0.707106781,0.146446609,0.67913485,0,0.33956742,20.22169,20.41286,0.666896223,18.02,34.57
2023,1,10,15.5,-0.79335334,0.195619285,0.7785784,0,0.3892892,20.539785,20.489944,0.492830435,19.74,27.05
2023,1,10,16,-0.866025404,0.25,0.84470177,0,0.42235088,20.465454,20.19925,0.335623703,21.58,46.82
2023,1,10,16.5,-0.923879533,0.308658284,0.95539856,0,0.47769928,19.848444,19.759106,0.201595492,24.93,26.08
2023,1,10,17,-0.965925826,0.370590477,1.0867972,0,0.5433986,19.80833,19.700798,0.052495485,30.9,26.06
2023,1,10,17.5,-0.991444861,0.434736904,1.3229814,0,0.6614907,19.359411,19.068125,0.027188108,32.94,24.72
2023,1,10,18,-1,0.5,1.5375185,0,0.76875925,19.114443,18.780668,0,30.9,24.72
2023,1,10,18.5,-0.991444861,0.565263096,1.6384883,0,0.81924415,18.70448,18.175808,0,29.3,29.88
2023,1,10,19,-0.965925826,0.629409523,1.7404213,0,0.87021065,18.720045,17.911526,0,27.34,24.72
2023,1,10,19.5,-0.923879533,0.691341716,1.8028443,0,0.90142214,18.642353,17.768156,0,24.8,24.09
2023,1,10,20,-0.866025404,0.75,0,0,0,21.660082,22.277327,0,24.15,29.88
2023,1,10,20.5,-0.79335334,0.804380715,0,0,0,21.271112,22.223305,0,23.01,26.1
2023,1,10,21,-0.707106781,0.853553391,0,0,0,20.88228,22.122746,0,22.09,26.49
2023,1,10,21.5,-0.608761429,0.89667667,0,0,0,20.489021,22.026142,0,21.69,20.64
2023,1,10,22,-0.5,0.933012702,0,0,0,20.205133,21.976961,0,21.61,24.72
2023,1,10,22.5,-0.382683432,0.961939766,0,0,0,19.954773,21.91782,0,23.01,25.61
2023,1,10,23,-0.258819045,0.982962913,0,0,0,19.780386,21.856924,0,22.83,24.72
2023,1,10,23.5,-0.130526192,0.995722431,0,0,0,19.689741,21.861923,0,21.5,22.57
2023,1,11,0,0,1,0,0,0,19.858784,22.120472,0,19.73,23.16
2023,1,11,0.5,0.130526192,0.995722431,0,0,0,19.943457,22.184032,0,21.38,25.99
2023,1,11,1,0.258819045,0.982962913,0,0,0,20.12746,22.304066,0,21.08,23.42
2023,1,11,1.5,0.382683432,0.961939766,0,0,0,20.38256,22.442842,0,19.81,23.92
2023,1,11,2,0.5,0.933012702,0,0,0,20.666616,22.534046,0,19.54,23.27
2023,1,11,2.5,0.608761429,0.89667667,0,0,0,20.957644,22.601856,0,19.83,24.59
2023,1,11,3,0.707106781,0.853553391,0,0,0,21.236809,22.614918,0,19.73,19.54
2023,1,11,3.5,0.79335334,0.804380715,0,0,0,20.945482,22.280493,0,20,29.69
2023,1,11,4,0.866025404,0.75,1.5366514,0,0.7683257,19.421227,19.182667,0,19.83,19.51
2023,1,11,4.5,0.923879533,0.691341716,1.4847386,0,0.7423693,19.683645,19.493216,0,20,23.9
2023,1,11,5,0.965925826,0.629409523,1.428941,0,0.7144705,19.832663,19.897287,0,21.09,23.31
2023,1,11,5.5,0.991444861,0.565263096,1.4212217,0,0.71061087,20.013105,20.494104,0,21.5,19.54
2023,1,11,6,1,0.5,1.3838843,0,0.69194216,20.762924,21.499874,0,21.61,16.26
2023,1,11,6.5,0.991444861,0.434736904,1.4430441,0,0.72152203,21.297245,22.437178,0.002848815,23,23.32
2023,1,11,7,0.965925826,0.370590477,1.502167,0,0.7510835,21.871592,23.459602,0.005490073,24.93,27.24
2023,1,11,7.5,0.923879533,0.308658284,1.6115634,0,0.8057817,21.476843,23.582296,0.079490106,26.36,33.98
2023,1,11,8,0.866025404,0.25,1.7205074,0,0.8602537,21.441317,23.944809,0.149585335,28.65,33.87
2023,1,11,8.5,0.79335334,0.195619285,1.7617695,0,0.88088477,20.868162,23.373589,0.331766966,26.74,31.74
2023,1,11,9,0.707106781,0.146446609,1.6996794,0,0.8498397,21.254328,23.023827,0.475867961,27.27,28.51
2023,1,11,9.5,0.608761429,0.10332333,1.5398533,0,0.76992667,21.806898,22.834364,0.650526991,26.84,38
2023,1,11,10,0.5,0.066987298,1.385978,0,0.692989,21.268011,21.971989,0.796861826,23.01,24.84
