Unnamed: 0,year,month,day,hour,temperature,total precipitation,u-component of wind,v-component of wind,radiation flux,pressure,relative humidity,PVout,price,imbalance,yearSin,yearCos,monthSin,monthCos,hourSin,hourCos
1.0,2022.0,4.0,1.0,0.5,6.45,1.75,2.616295091,2.616295091,0.0,1015.35,96.5,0.0,12.12,36.55,0.999776154,0.02115755,0.866025404,-0.5,0.130526192,0.991444861
2.0,2022.0,4.0,1.0,1.0,6.2,2.0,2.545584412,2.545584412,0.0,1015.1,97.0,0.0,14.47,25.01,0.999783677,0.020798999,0.866025404,-0.5,0.258819045,0.965925826
3.0,2022.0,4.0,1.0,1.5,5.8,1.75,2.757716447,2.757716447,0.0,1015.1,96.0,0.0,24.32,25.12,0.999791072,0.020440446,0.866025404,-0.5,0.382683432,0.923879533
4.0,2022.0,4.0,1.0,2.0,5.4,1.5,2.969848481,2.969848481,0.0,1015.1,95.0,0.0,16.55,24.26,0.999798338,0.020081891,0.866025404,-0.5,0.5,0.866025404
5.0,2022.0,4.0,1.0,2.5,5.05,1.75,2.687005768,2.687005768,0.0,1015.4,94.5,0.0,24.32,24.18,0.999805476,0.019723332,0.866025404,-0.5,0.608761429,0.79335334
6.0,2022.0,4.0,1.0,3.0,4.7,2.0,2.404163056,2.404163056,0.0,1015.7,94.0,0.0,14.77,25.12,0.999812485,0.019364772,0.866025404,-0.5,0.707106781,0.707106781
7.0,2022.0,4.0,1.0,3.5,4.65,1.5,2.156675683,2.156675683,0.0,1016.15,95.0,0.0,14.89,29.26,0.999819366,0.019006208,0.866025404,-0.5,0.79335334,0.608761429
8.0,2022.0,4.0,1.0,4.0,4.6,1.0,1.909188309,1.909188309,0.0,1016.6,96.0,0.0,15.0,30.37,0.999826118,0.018647643,0.866025404,-0.5,0.866025404,0.5
9.0,2022.0,4.0,1.0,4.5,4.3,1.5,1.337277587,1.878473687,0.0,1017.0,95.5,0.0,14.89,27.8,0.999832741,0.018289074,0.866025404,-0.5,0.923879533,0.382683432
10.0,2022.0,4.0,1.0,5.0,4.0,2.0,0.765366865,1.847759065,0.0,1017.4,95.0,0.0,19.8,25.01,0.999839236,0.017930504,0.866025404,-0.5,0.965925826,0.258819045
11.0,2022.0,4.0,1.0,5.5,3.7,2.0,0.70796435,1.709177135,0.0,1017.9,96.0,0.0,24.32,24.45,0.999845602,0.017571931,0.866025404,-0.5,0.991444861,0.130526192
12.0,2022.0,4.0,1.0,6.0,3.4,2.0,0.650561835,1.570595205,0.0,1018.4,97.0,0.0,24.32,24.3,0.999851839,0.017213356,0.866025404,-0.5,1.0,6.12574e-17
13.0,2022.0,4.0,1.0,6.5,3.3,2.0,0.440085947,1.062461463,6.944444445,1018.75,96.5,0.014551996,24.77,24.74,0.999857948,0.016854779,0.866025404,-0.5,0.991444861,-0.130526192
14.0,2022.0,4.0,1.0,7.0,3.2,2.0,0.229610059,0.55432772,13.88888889,1019.1,96.0,0.02812094,24.77,25.38,0.999863928,0.016496199,0.866025404,-0.5,0.965925826,-0.258819045
15.0,2022.0,4.0,1.0,7.5,3.5,1.0,0.382683432,-0.369551813,30.55555556,1019.3,96.5,0.053876914,24.77,21.85,0.99986978,0.016137618,0.866025404,-0.5,0.923879533,-0.382683432
16.0,2022.0,4.0,1.0,8.0,3.8,0.0,0.535756805,-1.293431346,47.22222222,1019.5,97.0,0.100289449,26.42,35.74,0.999875503,0.015779034,0.866025404,-0.5,0.866025404,-0.5
17.0,2022.0,4.0,1.0,8.5,4.3,0.0,0.267878403,-0.346715673,69.44444445,1019.6,97.0,0.141286156,26.92,37.31,0.999881098,0.015420449,0.866025404,-0.5,0.79335334,-0.608761429
18.0,2022.0,4.0,1.0,9.0,4.8,0.0,3.68e-17,0.6,91.66666667,1019.7,97.0,0.194193531,35.0,36.89,0.999886564,0.015061861,0.866025404,-0.5,0.707106781,-0.707106781
19.0,2022.0,4.0,1.0,9.5,5.3,0.0,0.601040764,0.901040764,138.8888889,1019.8,89.5,0.287828732,36.28,37.05,0.999891901,0.014703271,0.866025404,-0.5,0.608761429,-0.79335334
20.0,2022.0,4.0,1.0,10.0,5.8,0.0,1.202081528,1.202081528,186.1111111,1019.9,82.0,0.376890584,26.03,37.45,0.99989711,0.01434468,0.866025404,-0.5,0.5,-0.866025404
21.0,2022.0,4.0,1.0,10.5,6.35,0.0,1.060660172,1.060660172,236.1111111,1019.9,76.5,0.467861529,36.13,37.69,0.99990219,0.013986087,0.866025404,-0.5,0.382683432,-0.923879533
22.0,2022.0,4.0,1.0,11.0,6.9,0.0,0.919238816,0.919238816,286.1111111,1019.9,71.0,0.609244619,36.13,36.93,0.999907141,0.013627492,0.866025404,-0.5,0.258819045,-0.965925826
23.0,2022.0,4.0,1.0,11.5,7.5,0.0,1.198723034,0.765766154,380.5555556,1019.65,66.5,0.730581095,35.96,35.85,0.999911964,0.013268895,0.866025404,-0.5,0.130526192,-0.991444861
24.0,2022.0,4.0,1.0,12.0,8.1,0.0,1.478207252,0.612293492,475.0,1019.4,62.0,0.948818433,27.59,30.14,0.999916659,0.012910296,0.866025404,-0.5,1.22515e-16,-1.0
25.0,2022.0,4.0,1.0,12.5,8.75,0.0,1.389103626,0.306146746,606.9444445,1018.95,58.5,1.2498856,23.95,23.57,0.999921224,0.012551696,0.866025404,-0.5,-0.130526192,-0.991444861
26.0,2022.0,4.0,1.0,13.0,9.4,0.0,1.3,0.0,738.8888889,1018.5,55.0,1.547126889,23.95,23.72,0.999925661,0.012193094,0.866025404,-0.5,-0.258819045,-0.965925826
27.0,2022.0,4.0,1.0,13.5,9.05,0.0,1.42781746,0.77781746,656.9444445,1018.3,55.5,1.13538505,26.03,23.52,0.99992997,0.011834491,0.866025404,-0.5,-0.382683432,-0.923879533
28.0,2022.0,4.0,1.0,14.0,8.7,0.0,1.555634919,1.555634919,575.0,1018.1,56.0,1.157741303,18.27,23.76,0.99993415,0.011475886,0.866025404,-0.5,-0.5,-0.866025404
29.0,2022.0,4.0,1.0,14.5,9.25,0.0,0.77781746,2.62781746,393.0555556,1018.1,46.0,0.853650469,17.1,24.03,0.999938201,0.011117279,0.866025404,-0.5,-0.608761429,-0.79335334
30.0,2022.0,4.0,1.0,15.0,9.8,0.0,2.27e-16,3.7,211.1111111,1018.1,36.0,0.430670869,24.32,24.38,0.999942124,0.010758671,0.866025404,-0.5,-0.707106781,-0.707106781
31.0,2022.0,4.0,1.0,15.5,9.65,0.0,-0.388908729,2.23890873,212.5,1018.3,43.5,0.420304033,24.32,25.94,0.999945918,0.010400062,0.866025404,-0.5,-0.79335334,-0.608761429
32.0,2022.0,4.0,1.0,16.0,9.5,0.0,-0.777817459,0.777817459,213.8888889,1018.5,51.0,0.428748885,24.32,24.24,0.999949583,0.010041452,0.866025404,-0.5,-0.866025404,-0.5
33.0,2022.0,4.0,1.0,16.5,9.65,0.0,-0.886397192,1.589952122,231.9444445,1018.75,42.0,0.476666241,24.77,24.05,0.99995312,0.00968284,0.866025404,-0.5,-0.923879533,-0.382683432
34.0,2022.0,4.0,1.0,17.0,9.8,0.0,-0.994976924,2.402086785,250.0,1019.0,33.0,0.497257758,24.77,6.88,0.999956528,0.009324227,0.866025404,-0.5,-0.965925826,-0.258819045
35.0,2022.0,4.0,1.0,17.5,9.25,0.0,-0.497488462,2.601043393,141.6666667,1019.4,34.5,0.293130069,24.77,24.5,0.999959808,0.008965612,0.866025404,-0.5,-0.991444861,-0.130526192
36.0,2022.0,4.0,1.0,18.0,8.7,0.0,1.72e-16,2.8,33.33333333,1019.8,36.0,0.058419674,36.26,36.59,0.999962959,0.008606997,0.866025404,-0.5,-1.0,-1.83772e-16
37.0,2022.0,4.0,1.0,18.5,8.2,0.0,0.565685425,1.965685425,16.66666667,1020.25,38.5,0.030503532,36.4,24.43,0.999965982,0.00824838,0.866025404,-0.5,-0.991444861,0.130526192
38.0,2022.0,4.0,1.0,19.0,7.7,0.0,1.13137085,1.13137085,0.0,1020.7,41.0,0.0,36.77,27.17,0.999968875,0.007889763,0.866025404,-0.5,-0.965925826,0.258819045
39.0,2022.0,4.0,1.0,19.5,6.15,0.0,0.565685425,0.565685425,0.0,1021.25,48.0,0.0,36.14,13.11,0.999971641,0.007531144,0.866025404,-0.5,-0.923879533,0.382683432
40.0,2022.0,4.0,1.0,20.0,4.6,0.0,0.0,0.0,0.0,1021.8,55.0,0.0,36.14,23.85,0.999974277,0.007172524,0.866025404,-0.5,-0.866025404,0.5
41.0,2022.0,4.0,1.0,20.5,4.15,0.0,-0.6,7.35e-17,0.0,1022.1,56.5,0.0,28.32,32.76,0.999976785,0.006813904,0.866025404,-0.5,-0.79335334,0.608761429
42.0,2022.0,4.0,1.0,21.0,3.7,0.0,-1.2,1.47e-16,0.0,1022.4,58.0,0.0,27.46,32.73,0.999979164,0.006455283,0.866025404,-0.5,-0.707106781,0.707106781
43.0,2022.0,4.0,1.0,21.5,3.5,0.0,-0.882842713,-0.282842712,0.0,1022.65,59.5,0.0,28.32,35.02,0.999981415,0.00609666,0.866025404,-0.5,-0.608761429,0.79335334
44.0,2022.0,4.0,1.0,22.0,3.3,0.0,-0.565685425,-0.565685425,0.0,1022.9,61.0,0.0,26.03,27.69,0.999983537,0.005738037,0.866025404,-0.5,-0.5,0.866025404
45.0,2022.0,4.0,1.0,22.5,2.85,0.0,-0.282842713,-0.282842713,0.0,1023.05,64.0,0.0,36.96,27.54,0.999985531,0.005379414,0.866025404,-0.5,-0.382683432,0.923879533
46.0,2022.0,4.0,1.0,23.0,2.4,0.0,0.0,0.0,0.0,1023.2,67.0,0.0,36.33,35.84,0.999987396,0.005020789,0.866025404,-0.5,-0.258819045,0.965925826
47.0,2022.0,4.0,1.0,23.5,1.8,0.0,0.459619408,-0.459619408,0.0,1023.15,72.5,0.0,36.19,34.11,0.999989132,0.004662164,0.866025404,-0.5,-0.130526192,0.991444861
48.0,2022.0,4.0,2.0,0.0,1.2,0.0,0.919238816,-0.919238816,0.0,1023.1,78.0,0.0,36.12,29.58,0.99999074,0.004303538,0.866025404,-0.5,-2.4503e-16,1.0
49.0,2022.0,4.0,2.0,0.5,0.65,0.0,1.109619408,-0.459619408,0.0,1023.15,82.0,0.0,30.76,23.29,0.999992219,0.003944912,0.866025404,-0.5,0.130526192,0.991444861
50.0,2022.0,4.0,2.0,1.0,0.1,0.0,1.3,0.0,0.0,1023.2,86.0,0.0,30.23,29.13,0.999993569,0.003586285,0.866025404,-0.5,0.258819045,0.965925826
51.0,2022.0,4.0,2.0,1.5,0.0,0.0,1.0,0.0,0.0,1023.35,87.5,0.0,30.41,31.89,0.999994791,0.003227658,0.866025404,-0.5,0.382683432,0.923879533
52.0,2022.0,4.0,2.0,2.0,-0.1,0.0,0.7,0.0,0.0,1023.5,89.0,0.0,30.5,27.02,0.999995884,0.00286903,0.866025404,-0.5,0.5,0.866025404
53.0,2022.0,4.0,2.0,2.5,0.55,0.0,0.986396103,0.636396103,0.0,1023.8,82.0,0.0,30.43,25.81,0.999996849,0.002510402,0.866025404,-0.5,0.608761429,0.79335334
54.0,2022.0,4.0,2.0,3.0,1.2,0.0,1.272792206,1.272792206,0.0,1024.1,75.0,0.0,30.76,32.32,0.999997685,0.002151774,0.866025404,-0.5,0.707106781,0.707106781
55.0,2022.0,4.0,2.0,3.5,0.65,0.0,1.308147545,1.308147545,0.0,1024.25,77.5,0.0,30.53,27.0,0.999998392,0.001793146,0.866025404,-0.5,0.79335334,0.608761429
56.0,2022.0,4.0,2.0,4.0,0.1,0.0,1.343502884,1.343502884,0.0,1024.4,80.0,0.0,30.5,27.01,0.999998971,0.001434517,0.866025404,-0.5,0.866025404,0.5
57.0,2022.0,4.0,2.0,4.5,-0.25,0.0,1.410855068,0.977898188,0.0,1024.7,81.0,0.0,30.53,21.85,0.999999421,0.001075888,0.866025404,-0.5,0.923879533,0.382683432
58.0,2022.0,4.0,2.0,5.0,-0.6,0.0,1.478207252,0.612293492,0.0,1025.0,82.0,0.0,31.99,34.94,0.999999743,0.000717259,0.866025404,-0.5,0.965925826,0.258819045
59.0,2022.0,4.0,2.0,5.5,-0.25,0.0,1.339625322,0.554890977,8.333333335,1025.3,81.5,0.016545321,39.48,38.69,0.999999936,0.000358629,0.866025404,-0.5,0.991444861,0.130526192
60.0,2022.0,4.0,2.0,6.0,0.1,0.0,1.201043392,0.497488462,16.66666667,1025.6,81.0,0.033240314,39.7,21.85,1.0,6.12574e-17,0.866025404,-0.5,1.0,6.12574e-17
61.0,2022.0,4.0,2.0,6.5,2.2,0.0,1.095496443,0.743718978,93.05555554,1025.85,68.5,0.188261514,23.92,27.61,0.999999936,-0.000358629,0.866025404,-0.5,0.991444861,-0.130526192
62.0,2022.0,4.0,2.0,7.0,4.3,0.0,0.989949494,0.989949494,169.4444444,1026.1,56.0,0.322559259,23.91,27.33,0.999999743,-0.000717259,0.866025404,-0.5,0.965925826,-0.258819045
63.0,2022.0,4.0,2.0,7.5,5.25,0.0,1.372660303,0.858524008,279.1666667,1026.4,50.0,0.537164807,38.69,25.56,0.999999421,-0.001075888,0.866025404,-0.5,0.923879533,-0.382683432
64.0,2022.0,4.0,2.0,8.0,6.2,0.0,1.755371112,0.727098521,388.8888889,1026.7,44.0,0.744203883,23.91,24.94,0.999998971,-0.001434517,0.866025404,-0.5,0.866025404,-0.5
65.0,2022.0,4.0,2.0,8.5,6.85,0.0,1.801565088,0.746232693,491.6666666,1026.85,43.0,0.912609257,23.81,25.0,0.999998392,-0.001793146,0.866025404,-0.5,0.79335334,-0.608761429
66.0,2022.0,4.0,2.0,9.0,7.5,0.0,1.847759065,0.765366865,594.4444444,1027.0,42.0,1.105443833,18.27,24.43,0.999997685,-0.002151774,0.866025404,-0.5,0.707106781,-0.707106781
67.0,2022.0,4.0,2.0,9.5,7.95,0.0,1.666341652,1.125145553,677.7777778,1026.9,41.0,1.430214053,14.02,25.37,0.999996849,-0.002510402,0.866025404,-0.5,0.608761429,-0.79335334
68.0,2022.0,4.0,2.0,10.0,8.4,0.0,1.48492424,1.48492424,761.1111111,1026.8,40.0,1.532871733,13.1,25.43,0.999995884,-0.00286903,0.866025404,-0.5,0.5,-0.866025404
69.0,2022.0,4.0,2.0,10.5,8.7,0.0,1.758729606,0.321510345,802.7777778,1026.45,40.0,1.631903058,3.0,4.05,0.999994791,-0.003227658,0.866025404,-0.5,0.382683432,-0.923879533
70.0,2022.0,4.0,2.0,11.0,9.0,0.0,2.032534972,-0.841903551,844.4444444,1026.1,40.0,1.601551725,0.01,0.0,0.999993569,-0.003586285,0.866025404,-0.5,0.258819045,-0.965925826
71.0,2022.0,4.0,2.0,11.5,9.85,0.0,2.032534972,-0.841903551,877.7777778,1025.8,40.0,1.830190825,0.01,11.51,0.999992219,-0.003944912,0.866025404,-0.5,0.130526192,-0.991444861
72.0,2022.0,4.0,2.0,12.0,10.7,0.0,2.032534972,-0.841903551,911.1111111,1025.5,40.0,1.873505686,0.01,0.0,0.99999074,-0.004303538,0.866025404,-0.5,1.22515e-16,-1.0
73.0,2022.0,4.0,2.0,12.5,11.05,0.0,2.263504855,0.095670858,841.6666667,1025.1,42.0,1.635335341,0.01,25.26,0.999989132,-0.004662164,0.866025404,-0.5,-0.130526192,-0.991444861
74.0,2022.0,4.0,2.0,13.0,11.4,0.0,2.494474738,1.033245267,772.2222222,1024.7,44.0,1.459307404,0.01,27.37,0.999987396,-0.005020789,0.866025404,-0.5,-0.258819045,-0.965925826
75.0,2022.0,4.0,2.0,13.5,10.7,0.0,2.540668714,1.052379439,684.7222222,1024.4,45.5,1.417969625,0.01,0.0,0.999985531,-0.005379414,0.866025404,-0.5,-0.382683432,-0.923879533
76.0,2022.0,4.0,2.0,14.0,10.0,0.0,2.586862691,1.071513611,597.2222222,1024.1,47.0,1.094858092,0.01,0.0,0.999983537,-0.005738037,0.866025404,-0.5,-0.5,-0.866025404
77.0,2022.0,4.0,2.0,14.5,10.1,0.0,2.843431346,0.535756806,504.1666667,1023.95,48.0,0.962998596,15.0,0.0,0.999981415,-0.00609666,0.866025404,-0.5,-0.608761429,-0.79335334
78.0,2022.0,4.0,2.0,15.0,10.2,0.0,3.1,0.0,411.1111111,1023.8,49.0,0.816026739,3.0,5.13,0.999979164,-0.006455283,0.866025404,-0.5,-0.707106781,-0.707106781
79.0,2022.0,4.0,2.0,15.5,9.9,0.0,3.45,0.0,420.8333334,1023.7,50.0,0.803190021,3.0,2.36,0.999976785,-0.006813904,0.866025404,-0.5,-0.79335334,-0.608761429
80.0,2022.0,4.0,2.0,16.0,9.6,0.0,3.8,0.0,430.5555556,1023.6,51.0,0.906089325,15.0,5.13,0.999974277,-0.007172524,0.866025404,-0.5,-0.866025404,-0.5
81.0,2022.0,4.0,2.0,16.5,9.25,0.0,3.886340995,0.82276938,340.2777778,1023.85,53.0,0.712752108,23.91,24.01,0.999971641,-0.007531144,0.866025404,-0.5,-0.923879533,-0.382683432
82.0,2022.0,4.0,2.0,17.0,8.9,0.0,3.97268199,1.645538759,250.0,1024.1,55.0,0.47828167,23.91,24.62,0.999968875,-0.007889763,0.866025404,-0.5,-0.965925826,-0.258819045
83.0,2022.0,4.0,2.0,17.5,8.6,0.0,3.510742224,0.191341716,163.8888889,1024.3,56.0,0.345317442,23.92,25.18,0.999965982,-0.00824838,0.866025404,-0.5,-0.991444861,-0.130526192
84.0,2022.0,4.0,2.0,18.0,8.3,0.0,3.048802457,-1.262855327,77.77777778,1024.5,57.0,0.148143479,23.92,27.11,0.999962959,-0.008606997,0.866025404,-0.5,-1.0,-1.83772e-16
85.0,2022.0,4.0,2.0,18.5,8.0,0.0,2.586862691,-1.071513611,38.88888889,1024.9,58.5,0.080699519,39.27,26.94,0.999959808,-0.008965612,0.866025404,-0.5,-0.991444861,0.130526192
86.0,2022.0,4.0,2.0,19.0,7.7,0.0,2.124922925,-0.880171894,0.0,1025.3,60.0,0.0,39.48,26.49,0.999956528,-0.009324227,0.866025404,-0.5,-0.965925826,0.258819045
87.0,2022.0,4.0,2.0,19.5,7.4,0.0,1.709177136,-0.70796435,0.0,1025.65,62.0,0.0,39.28,29.97,0.99995312,-0.00968284,0.866025404,-0.5,-0.923879533,0.382683432
88.0,2022.0,4.0,2.0,20.0,7.1,0.0,1.293431346,-0.535756805,0.0,1026.0,64.0,0.0,35.0,20.51,0.999949583,-0.010041452,0.866025404,-0.5,-0.866025404,0.5
89.0,2022.0,4.0,2.0,20.5,6.25,0.0,1.346715673,-0.267878403,0.0,1026.05,68.0,0.0,25.92,38.69,0.999945918,-0.010400062,0.866025404,-0.5,-0.79335334,0.608761429
90.0,2022.0,4.0,2.0,21.0,5.4,0.0,1.4,0.0,0.0,1026.1,72.0,0.0,25.36,22.21,0.999942124,-0.010758671,0.866025404,-0.5,-0.707106781,0.707106781
91.0,2022.0,4.0,2.0,21.5,5.15,0.0,1.194974747,0.494974747,0.0,1026.0,76.0,0.0,23.92,22.21,0.999938201,-0.011117279,0.866025404,-0.5,-0.608761429,0.79335334
92.0,2022.0,4.0,2.0,22.0,4.9,0.0,0.989949494,0.989949494,0.0,1025.9,80.0,0.0,23.92,32.98,0.99993415,-0.011475886,0.866025404,-0.5,-0.5,0.866025404
93.0,2022.0,4.0,2.0,22.5,4.7,0.0,1.060660172,1.060660172,0.0,1026.1,80.5,0.0,38.8,41.31,0.99992997,-0.011834491,0.866025404,-0.5,-0.382683432,0.923879533
94.0,2022.0,4.0,2.0,23.0,4.5,0.0,1.13137085,1.13137085,0.0,1026.3,81.0,0.0,25.87,41.71,0.999925661,-0.012193094,0.866025404,-0.5,-0.258819045,0.965925826
95.0,2022.0,4.0,2.0,23.5,4.5,0.0,1.096015511,1.096015511,0.0,1026.3,81.0,0.0,29.74,39.67,0.999921224,-0.012551696,0.866025404,-0.5,-0.130526192,0.991444861
96.0,2022.0,4.0,3.0,0.0,4.5,0.0,1.060660172,1.060660172,0.0,1026.3,81.0,0.0,23.81,32.61,0.999916659,-0.012910296,0.866025404,-0.5,-2.4503e-16,1.0
97.0,2022.0,4.0,3.0,0.5,4.35,0.0,0.779074317,1.130851782,0.0,1026.2,81.5,0.0,30.02,22.21,0.999911964,-0.013268895,0.866025404,-0.5,0.130526192,0.991444861
98.0,2022.0,4.0,3.0,1.0,4.2,0.0,0.497488462,1.201043392,0.0,1026.1,82.0,0.0,29.22,28.69,0.999907141,-0.013627492,0.866025404,-0.5,0.258819045,0.965925826
99.0,2022.0,4.0,3.0,1.5,4.15,0.0,0.814429656,1.166207121,0.0,1025.8,82.0,0.0,29.71,31.78,0.99990219,-0.013986087,0.866025404,-0.5,0.382683432,0.923879533
100.0,2022.0,4.0,3.0,2.0,4.1,0.0,1.13137085,1.13137085,0.0,1025.5,82.0,0.0,29.53,31.97,0.99989711,-0.01434468,0.866025404,-0.5,0.5,0.866025404
101.0,2022.0,4.0,3.0,2.5,4.4,0.0,0.355209537,1.073819168,0.0,1025.6,82.0,0.0,29.24,30.8,0.999891901,-0.014703271,0.866025404,-0.5,0.608761429,0.79335334
102.0,2022.0,4.0,3.0,3.0,4.7,0.0,-0.420951776,1.016267486,0.0,1025.7,82.0,0.0,29.7,30.76,0.999886564,-0.015061861,0.866025404,-0.5,0.707106781,0.707106781
103.0,2022.0,4.0,3.0,3.5,4.7,0.0,-0.210475888,0.508133743,0.0,1025.75,84.0,0.0,24.18,22.21,0.999881098,-0.015420449,0.866025404,-0.5,0.79335334,0.608761429
104.0,2022.0,4.0,3.0,4.0,4.7,0.0,0.0,0.0,0.0,1025.8,86.0,0.0,24.18,30.67,0.999875503,-0.015779034,0.866025404,-0.5,0.866025404,0.5
105.0,2022.0,4.0,3.0,4.5,4.6,0.0,-0.55,6.75e-17,0.0,1025.95,84.5,0.0,26.06,22.21,0.99986978,-0.016137618,0.866025404,-0.5,0.923879533,0.382683432
106.0,2022.0,4.0,3.0,5.0,4.5,0.0,-1.1,1.35e-16,0.0,1026.1,83.0,0.0,26.06,22.21,0.999863928,-0.016496199,0.866025404,-0.5,0.965925826,0.258819045
107.0,2022.0,4.0,3.0,5.5,4.4,0.0,-0.95,1.17e-16,4.166666667,1026.45,83.5,0.007881231,29.52,23.42,0.999857948,-0.016854779,0.866025404,-0.5,0.991444861,0.130526192
108.0,2022.0,4.0,3.0,6.0,4.3,0.0,-0.8,9.8e-17,8.333333333,1026.8,84.0,0.015786872,29.39,29.97,0.999851839,-0.017213356,0.866025404,-0.5,1.0,6.12574e-17
109.0,2022.0,4.0,3.0,6.5,5.35,0.0,-0.584775907,0.076536687,48.61111111,1026.9,80.0,0.094997432,23.44,29.27,0.999845602,-0.017571931,0.866025404,-0.5,0.991444861,-0.130526192
110.0,2022.0,4.0,3.0,7.0,6.4,0.0,-0.369551813,0.153073373,88.88888889,1027.0,76.0,0.176120066,23.44,20.66,0.999839236,-0.017930504,0.866025404,-0.5,0.965925826,-0.258819045
111.0,2022.0,4.0,3.0,7.5,7.35,0.0,-0.69290965,0.287012575,141.6666666,1027.15,71.5,0.286165432,11.59,30.65,0.999832741,-0.018289074,0.866025404,-0.5,0.923879533,-0.382683432
112.0,2022.0,4.0,3.0,8.0,8.3,0.0,-1.016267486,0.420951776,194.4444444,1027.3,67.0,0.366315692,11.39,38.09,0.999826118,-0.018647643,0.866025404,-0.5,0.866025404,-0.5
113.0,2022.0,4.0,3.0,8.5,9.05,0.0,-1.339625322,0.554890977,251.3888889,1027.4,64.0,0.540727494,11.56,42.67,0.999819366,-0.019006208,0.866025404,-0.5,0.79335334,-0.608761429
114.0,2022.0,4.0,3.0,9.0,9.8,0.0,-1.662983159,0.688830178,308.3333333,1027.5,61.0,0.652160374,11.39,42.83,0.999812485,-0.019364772,0.866025404,-0.5,0.707106781,-0.707106781
115.0,2022.0,4.0,3.0,9.5,10.35,0.0,-0.548648867,0.627257802,316.6666667,1027.55,59.5,0.617777628,11.39,42.71,0.999805476,-0.019723332,0.866025404,-0.5,0.608761429,-0.79335334
116.0,2022.0,4.0,3.0,10.0,10.9,0.0,0.565685425,0.565685425,325.0,1027.6,58.0,0.640897621,11.1,42.7,0.999798338,-0.020081891,0.866025404,-0.5,0.5,-0.866025404
117.0,2022.0,4.0,3.0,10.5,10.85,0.0,1.132842713,0.282842713,369.4444445,1027.45,60.0,0.719796313,23.81,42.73,0.999791072,-0.020440446,0.866025404,-0.5,0.382683432,-0.923879533
118.0,2022.0,4.0,3.0,11.0,10.8,0.0,1.7,0.0,413.8888889,1027.3,62.0,0.844437272,19.66,42.71,0.999783677,-0.020798999,0.866025404,-0.5,0.258819045,-0.965925826
119.0,2022.0,4.0,3.0,11.5,11.0,0.0,1.380330086,0.530330086,376.3888889,1027.0,65.0,0.772819504,23.81,42.71,0.999776154,-0.02115755,0.866025404,-0.5,0.130526192,-0.991444861
120.0,2022.0,4.0,3.0,12.0,11.2,0.0,1.060660172,1.060660172,338.8888889,1026.7,68.0,0.675281572,23.81,42.71,0.999768502,-0.021516097,0.866025404,-0.5,1.22515e-16,-1.0
121.0,2022.0,4.0,3.0,12.5,11.15,0.0,0.530330086,1.380330086,302.7777778,1026.6,69.0,0.593832829,23.81,42.74,0.999760721,-0.021874642,0.866025404,-0.5,-0.130526192,-0.991444861
122.0,2022.0,4.0,3.0,13.0,11.1,0.0,1.04e-16,1.7,266.6666667,1026.5,70.0,0.508276603,23.81,42.73,0.999752812,-0.022233184,0.866025404,-0.5,-0.258819045,-0.965925826
123.0,2022.0,4.0,3.0,13.5,10.65,0.25,-0.36354926,1.727685556,194.4444445,1026.2,78.5,0.377186498,23.81,42.73,0.999744774,-0.022591724,0.866025404,-0.5,-0.382683432,-0.923879533
124.0,2022.0,4.0,3.0,14.0,10.2,0.5,-0.727098521,1.755371112,122.2222222,1025.9,87.0,0.233377254,19.66,42.73,0.999736608,-0.02295026,0.866025404,-0.5,-0.5,-0.866025404
125.0,2022.0,4.0,3.0,14.5,10.7,0.25,-0.861037723,2.078728949,166.6666667,1025.35,85.5,0.338482357,20.55,42.78,0.999728313,-0.023308793,0.866025404,-0.5,-0.608761429,-0.79335334
126.0,2022.0,4.0,3.0,15.0,11.2,0.0,-0.994976924,2.402086785,211.1111111,1024.8,84.0,0.397296341,5.7,42.74,0.99971989,-0.023667324,0.866025404,-0.5,-0.707106781,-0.707106781
127.0,2022.0,4.0,3.0,15.5,10.95,0.0,-0.880171895,2.124922925,175.0,1024.8,82.5,0.368988442,11.1,44.11,0.999711338,-0.024025851,0.866025404,-0.5,-0.79335334,-0.608761429
128.0,2022.0,4.0,3.0,16.0,10.7,0.0,-0.765366865,1.847759065,138.8888889,1024.8,81.0,0.289192906,15.0,42.73,0.999702657,-0.024384375,0.866025404,-0.5,-0.866025404,-0.5
129.0,2022.0,4.0,3.0,16.5,10.4,0.0,-1.352756942,1.325697137,90.27777779,1025.15,84.0,0.178080704,10.95,42.73,0.999693848,-0.024742896,0.866025404,-0.5,-0.923879533,-0.382683432
130.0,2022.0,4.0,3.0,17.0,10.1,0.0,-1.940147018,0.803635208,41.66666667,1025.5,87.0,0.084013356,25.87,42.73,0.99968491,-0.025101414,0.866025404,-0.5,-0.965925826,-0.258819045
131.0,2022.0,4.0,3.0,17.5,9.65,0.25,-1.67718029,1.108924385,25.0,1025.65,90.5,0.054573655,23.45,42.69,0.999675843,-0.025459929,0.866025404,-0.5,-0.991444861,-0.130526192
132.0,2022.0,4.0,3.0,18.0,9.2,0.5,-1.414213562,1.414213562,8.333333333,1025.8,94.0,0.017250223,23.45,42.73,0.999666649,-0.02581844,0.866025404,-0.5,-1.0,-1.83772e-16
133.0,2022.0,4.0,3.0,18.5,9.1,0.5,-1.378858223,1.378858223,4.166666667,1025.95,95.0,0.008062261,23.81,43.77,0.999657325,-0.026176948,0.866025404,-0.5,-0.991444861,0.130526192
